Latin Name,Bird Name,French Name,Difficulty,View Count,URL anglais,URL français,Image Low,Image High,Sound URL,Score
Prunella atrogularis,Black-throated Accentor,Accenteur à gorge noire,3,627,https://en.wikipedia.org/wiki/Black-throated_Accentor,https://fr.wikipedia.org/wiki/Accenteur_%C3%A0_gorge_noire,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Black-throated_Accentor_%28Prunella_atrogularis%29_%2815275386173%29.jpg/500px-Black-throated_Accentor_%28Prunella_atrogularis%29_%2815275386173%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Black-throated_Accentor_%28Prunella_atrogularis%29_%2815275386173%29.jpg/1024px-Black-throated_Accentor_%28Prunella_atrogularis%29_%2815275386173%29.jpg,https://xeno-canto.org/832235/download,0
Prunella collaris,Alpine Accentor,Accenteur alpin,2,4902,https://en.wikipedia.org/wiki/Alpine_Accentor,https://fr.wikipedia.org/wiki/Accenteur_alpin,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Alpine_accentor_saganta.jpg/500px-Alpine_accentor_saganta.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Alpine_accentor_saganta.jpg/1024px-Alpine_accentor_saganta.jpg,https://xeno-canto.org/982627/download,0
Prunella modularis,Dunnock,Accenteur mouchet,1,72625,https://en.wikipedia.org/wiki/Dunnock,https://fr.wikipedia.org/wiki/Accenteur_mouchet,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Dunnock_%28Prunella_modularis%29_3.jpg/500px-Dunnock_%28Prunella_modularis%29_3.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Dunnock_%28Prunella_modularis%29_3.jpg/1024px-Dunnock_%28Prunella_modularis%29_3.jpg,https://xeno-canto.org/982393/download,0
Prunella montanella,Siberian Accentor,Accenteur montanelle,3,486,https://en.wikipedia.org/wiki/Siberian_Accentor,https://fr.wikipedia.org/wiki/Accenteur_montanelle,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Siberian_Accentor_%28Prunella_montanella%29_-_%D0%A1%D0%B8%D0%B1%D0%B8%D1%80%D0%B8%D0%B9%D0%BD_%D1%85%D0%B0%D0%B9%D1%80%D1%83%D1%83%D0%BB%D0%B4%D0%B0%D0%B9_%2816435139700%29.jpg/500px-Siberian_Accentor_%28Prunella_montanella%29_-_%D0%A1%D0%B8%D0%B1%D0%B8%D1%80%D0%B8%D0%B9%D0%BD_%D1%85%D0%B0%D0%B9%D1%80%D1%83%D1%83%D0%BB%D0%B4%D0%B0%D0%B9_%2816435139700%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Siberian_Accentor_%28Prunella_montanella%29_-_%D0%A1%D0%B8%D0%B1%D0%B8%D1%80%D0%B8%D0%B9%D0%BD_%D1%85%D0%B0%D0%B9%D1%80%D1%83%D1%83%D0%BB%D0%B4%D0%B0%D0%B9_%2816435139700%29.jpg/1024px-Siberian_Accentor_%28Prunella_montanella%29_-_%D0%A1%D0%B8%D0%B1%D0%B8%D1%80%D0%B8%D0%B9%D0%BD_%D1%85%D0%B0%D0%B9%D1%80%D1%83%D1%83%D0%BB%D0%B4%D0%B0%D0%B9_%2816435139700%29.jpg,https://xeno-canto.org/676021/download,0
Prunella ocularis,Radde's Accentor,Accenteur de Radde,3,113,https://en.wikipedia.org/wiki/Radde%27s_Accentor,https://fr.wikipedia.org/wiki/Accenteur_de_Radde,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Prunella_ocularis_1a.jpg/500px-Prunella_ocularis_1a.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7c/Prunella_ocularis_1a.jpg,https://xeno-canto.org/971533/download,0
Psittacula krameri,Rose-ringed Parakeet,Perruche à collier,1,65479,https://en.wikipedia.org/wiki/Rose-ringed_Parakeet,https://fr.wikipedia.org/wiki/Perruche_%C3%A0_collier,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Rose-ringed_parakeet_%28Psittacula_krameri_borealis%29_male_Jaipur_2.jpg/500px-Rose-ringed_parakeet_%28Psittacula_krameri_borealis%29_male_Jaipur_2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Rose-ringed_parakeet_%28Psittacula_krameri_borealis%29_male_Jaipur_2.jpg/1024px-Rose-ringed_parakeet_%28Psittacula_krameri_borealis%29_male_Jaipur_2.jpg,https://xeno-canto.org/980121/download,0
Pterocles alchata,Pin-tailed Sandgrouse,Ganga cata,2,2765,https://en.wikipedia.org/wiki/Pin-tailed_Sandgrouse,https://fr.wikipedia.org/wiki/Ganga_cata,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Pin-tailed_sandgrouse_%28Pterocles_alchata%29.jpg/500px-Pin-tailed_sandgrouse_%28Pterocles_alchata%29.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8c/Pin-tailed_sandgrouse_%28Pterocles_alchata%29.jpg,https://xeno-canto.org/975934/download,0
Pterocles orientalis,Black-bellied Sandgrouse,Ganga unibande,3,717,https://en.wikipedia.org/wiki/Black-bellied_Sandgrouse,https://fr.wikipedia.org/wiki/Ganga_unibande,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Pterocles_orientalis_in_flight.jpg/500px-Pterocles_orientalis_in_flight.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Pterocles_orientalis_in_flight.jpg/1024px-Pterocles_orientalis_in_flight.jpg,https://xeno-canto.org/972267/download,0
Pterocles senegallus,Spotted Sandgrouse,Ganga tacheté,3,220,https://en.wikipedia.org/wiki/Spotted_Sandgrouse,https://fr.wikipedia.org/wiki/Ganga_tachet%C3%A9,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Spotted_sandgrouse_%28cropped%29.jpg/500px-Spotted_sandgrouse_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Spotted_sandgrouse_%28cropped%29.jpg/1024px-Spotted_sandgrouse_%28cropped%29.jpg,https://xeno-canto.org/527579/download,0
Pterodroma arminjoniana,Trindade Petrel,Pétrel de Trindade,3,226,https://en.wikipedia.org/wiki/Trindade_Petrel,https://fr.wikipedia.org/wiki/P%C3%A9trel_de_Trindade,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Pterodroma_arminjoniana_1.jpeg/500px-Pterodroma_arminjoniana_1.jpeg,https://upload.wikimedia.org/wikipedia/commons/3/33/Pterodroma_arminjoniana_1.jpeg,https://xeno-canto.org/77650/download,0
Pterodroma baraui,Barau's Petrel,Pétrel de Barau,3,2,https://en.wikipedia.org/wiki/Barau%27s_Petrel,https://fr.wikipedia.org/wiki/P%C3%A9trel_de_Barau,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Pterodroma_baraui%2C_Durban%2C_Birding_Weto%2C_b.jpg/500px-Pterodroma_baraui%2C_Durban%2C_Birding_Weto%2C_b.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c3/Pterodroma_baraui%2C_Durban%2C_Birding_Weto%2C_b.jpg,https://xeno-canto.org/309351/download,0
Pterodroma cahow,Bermuda Petrel,Pétrel des Bermudes,3,605,https://en.wikipedia.org/wiki/Bermuda_Petrel,https://fr.wikipedia.org/wiki/P%C3%A9trel_des_Bermudes,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Bermuda_Petrel_From_The_Crossley_ID_Guide_Eastern_Birds%2C_crop.jpg/500px-Bermuda_Petrel_From_The_Crossley_ID_Guide_Eastern_Birds%2C_crop.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Bermuda_Petrel_From_The_Crossley_ID_Guide_Eastern_Birds%2C_crop.jpg/1024px-Bermuda_Petrel_From_The_Crossley_ID_Guide_Eastern_Birds%2C_crop.jpg,https://xeno-canto.org/738388/download,0
Pterodroma feae,Fea's Petrel,Pétrel gongon,3,317,https://en.wikipedia.org/wiki/Fea%27s_Petrel,https://fr.wikipedia.org/wiki/P%C3%A9trel_gongon,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Feas_Petrel_From_The_Crossley_ID_Guide_Eastern_Birds.jpg/500px-Feas_Petrel_From_The_Crossley_ID_Guide_Eastern_Birds.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Feas_Petrel_From_The_Crossley_ID_Guide_Eastern_Birds.jpg/1024px-Feas_Petrel_From_The_Crossley_ID_Guide_Eastern_Birds.jpg,https://xeno-canto.org/718735/download,0
Pterodroma hasitata,Black-capped Petrel,Pétrel diablotin,3,393,https://en.wikipedia.org/wiki/Black-capped_Petrel,https://fr.wikipedia.org/wiki/P%C3%A9trel_diablotin,https://upload.wikimedia.org/wikipedia/commons/7/7e/Pterodroma_hasitataPCCA20070623-3608B.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7e/Pterodroma_hasitataPCCA20070623-3608B.jpg,,0
Pterodroma incerta,Atlantic Petrel,Pétrel de Schlegel,3,0,https://en.wikipedia.org/wiki/Atlantic_Petrel,https://fr.wikipedia.org/wiki/P%C3%A9trel_de_Schlegel,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/PterodromaIncerta.jpg/500px-PterodromaIncerta.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5d/PterodromaIncerta.jpg,https://xeno-canto.org/332462/download,0
Pterodroma macroptera,Great-winged Petrel,Pétrel noir,3,252,https://en.wikipedia.org/wiki/Great-winged_Petrel,https://fr.wikipedia.org/wiki/P%C3%A9trel_noir,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Pterodroma_macroptera_in_flight_3_-_SE_Tasmania.jpg/500px-Pterodroma_macroptera_in_flight_3_-_SE_Tasmania.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Pterodroma_macroptera_in_flight_3_-_SE_Tasmania.jpg/1024px-Pterodroma_macroptera_in_flight_3_-_SE_Tasmania.jpg,,0
Pterodroma madeira,Zino's Petrel,Pétrel de Madère,3,1480,https://en.wikipedia.org/wiki/Zino%27s_Petrel,https://fr.wikipedia.org/wiki/P%C3%A9trel_de_Mad%C3%A8re,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Pterodroma_madeira_92954030_%28cropped%29.jpg/500px-Pterodroma_madeira_92954030_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/0/09/Pterodroma_madeira_92954030_%28cropped%29.jpg,https://xeno-canto.org/461964/download,0
Pterodroma madeira,Soft-plumaged Petrel,Pétrel soyeux,3,154,https://en.wikipedia.org/wiki/Soft-plumaged_Petrel,https://fr.wikipedia.org/wiki/P%C3%A9trel_soyeux,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Pterodroma_mollis_light_morph_-_SE_Tasmania_2019.jpg/500px-Pterodroma_mollis_light_morph_-_SE_Tasmania_2019.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Pterodroma_mollis_light_morph_-_SE_Tasmania_2019.jpg/1024px-Pterodroma_mollis_light_morph_-_SE_Tasmania_2019.jpg,https://xeno-canto.org/927149/download,0
Pterodroma neglecta,Kermadec Petrel,Pétrel des Kermadec,3,141,https://en.wikipedia.org/wiki/Kermadec_Petrel,https://fr.wikipedia.org/wiki/P%C3%A9trel_des_Kermadec,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Fledgling_Kermadec_Petrel_chick_%26_parent.jpg/500px-Fledgling_Kermadec_Petrel_chick_%26_parent.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Fledgling_Kermadec_Petrel_chick_%26_parent.jpg/1024px-Fledgling_Kermadec_Petrel_chick_%26_parent.jpg,https://xeno-canto.org/141334/download,0
Ptyonoprogne rupestris,Eurasian Crag-Martin,Hirondelle de rochers,2,4487,https://en.wikipedia.org/wiki/Eurasian_Crag-Martin,https://fr.wikipedia.org/wiki/Hirondelle_de_rochers,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Eurasian_Crag-Martin_-_Estremadurai_1779_%2816772419967%29.jpg/500px-Eurasian_Crag-Martin_-_Estremadurai_1779_%2816772419967%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Eurasian_Crag-Martin_-_Estremadurai_1779_%2816772419967%29.jpg/1024px-Eurasian_Crag-Martin_-_Estremadurai_1779_%2816772419967%29.jpg,https://xeno-canto.org/980087/download,0
Puffinus baroli,Barolo Shearwater,Puffin de Macaronésie,3,194,https://en.wikipedia.org/wiki/Barolo_Shearwater,https://fr.wikipedia.org/wiki/Puffin_de_Macaron%C3%A9sie,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Barolo_Shearwater.jpg/500px-Barolo_Shearwater.jpg,https://upload.wikimedia.org/wikipedia/commons/9/96/Barolo_Shearwater.jpg,https://xeno-canto.org/565411/download,0
Puffinus boydi,Boyd's Shearwater,Puffin de Boyd,3,40,https://en.wikipedia.org/wiki/Boyd%27s_Shearwater,https://fr.wikipedia.org/wiki/Puffin_de_Boyd,https://upload.wikimedia.org/wikipedia/commons/b/b2/Puffinus_boydi.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b2/Puffinus_boydi.jpg,https://xeno-canto.org/871372/download,0
Puffinus mauretanicus,Balearic Shearwater,Puffin des Baléares,3,1718,https://en.wikipedia.org/wiki/Balearic_Shearwater,https://fr.wikipedia.org/wiki/Puffin_des_Bal%C3%A9ares,https://upload.wikimedia.org/wikipedia/commons/6/62/Puffinus_mauretanicus.jpg,https://upload.wikimedia.org/wikipedia/commons/6/62/Puffinus_mauretanicus.jpg,https://xeno-canto.org/645385/download,0
Puffinus puffinus,Manx Shearwater,Puffin des Anglais,3,58,https://en.wikipedia.org/wiki/Manx_Shearwater,https://fr.wikipedia.org/wiki/Puffin_des_Anglais,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Manx_Shearwater.JPG/500px-Manx_Shearwater.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Manx_Shearwater.JPG/1024px-Manx_Shearwater.JPG,https://xeno-canto.org/928917/download,0
Puffinus yelkouan,Yelkouan Shearwater,Puffin yelkouan,3,1560,https://en.wikipedia.org/wiki/Yelkouan_Shearwater,https://fr.wikipedia.org/wiki/Puffin_yelkouan,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Puffinus_yelkouan_140249998.jpg/500px-Puffinus_yelkouan_140249998.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Puffinus_yelkouan_140249998.jpg/1024px-Puffinus_yelkouan_140249998.jpg,https://xeno-canto.org/973359/download,0
Pycnonotus barbatus,Common Bulbul,Bulbul des jardins,2,5826,https://en.wikipedia.org/wiki/Common_Bulbul,https://fr.wikipedia.org/wiki/Bulbul_des_jardins,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Common_bulbul_%28Pycnonotus_barbatus_barbatus%29.jpg/500px-Common_bulbul_%28Pycnonotus_barbatus_barbatus%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Common_bulbul_%28Pycnonotus_barbatus_barbatus%29.jpg/1024px-Common_bulbul_%28Pycnonotus_barbatus_barbatus%29.jpg,https://xeno-canto.org/981310/download,0
Pycnonotus leucotis,White-eared Bulbul,Bulbul à oreillons blancs,3,626,https://en.wikipedia.org/wiki/White-eared_Bulbul,https://fr.wikipedia.org/wiki/Bulbul_%C3%A0_oreillons_blancs,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Pycnonotus_leucotis_1.jpg/500px-Pycnonotus_leucotis_1.jpg,https://upload.wikimedia.org/wikipedia/commons/2/28/Pycnonotus_leucotis_1.jpg,https://xeno-canto.org/977055/download,0
Pyrrhocorax graculus,Yellow-billed Chough,Chocard à bec jaune,2,36384,https://en.wikipedia.org/wiki/Yellow-billed_Chough,https://fr.wikipedia.org/wiki/Chocard_%C3%A0_bec_jaune,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Alpine_Chough_by_Jim_Higham.jpg/500px-Alpine_Chough_by_Jim_Higham.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Alpine_Chough_by_Jim_Higham.jpg/1024px-Alpine_Chough_by_Jim_Higham.jpg,https://xeno-canto.org/975054/download,0
Pyrrhocorax pyrrhocorax,Red-billed Chough,Crave à bec rouge,2,12861,https://en.wikipedia.org/wiki/Red-billed_Chough,https://fr.wikipedia.org/wiki/Crave_%C3%A0_bec_rouge,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Bran_goesgoch_Pyrrhocorax_pyrrhocorax.jpg/500px-Bran_goesgoch_Pyrrhocorax_pyrrhocorax.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Bran_goesgoch_Pyrrhocorax_pyrrhocorax.jpg/1024px-Bran_goesgoch_Pyrrhocorax_pyrrhocorax.jpg,https://xeno-canto.org/534503/download,0
Pyrrhula murina,Azores Bullfinch,Bouvreuil des Açores,2,2055,https://en.wikipedia.org/wiki/Azores_Bullfinch,https://fr.wikipedia.org/wiki/Bouvreuil_des_A%C3%A7ores,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Pyrrhula_murina.jpg/500px-Pyrrhula_murina.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Pyrrhula_murina.jpg/1024px-Pyrrhula_murina.jpg,https://xeno-canto.org/831199/download,0
Pyrrhula pyrrhula,Eurasian Bullfinch,Bouvreuil pivoine,2,37553,https://en.wikipedia.org/wiki/Eurasian_Bullfinch,https://fr.wikipedia.org/wiki/Bouvreuil_pivoine,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Bullfinch_male.jpg/500px-Bullfinch_male.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Bullfinch_male.jpg/1024px-Bullfinch_male.jpg,https://xeno-canto.org/965743/download,0
Quiscalus major,Boat-tailed Grackle,Quiscale des marais,3,945,https://en.wikipedia.org/wiki/Boat-tailed_Grackle,https://fr.wikipedia.org/wiki/Quiscale_des_marais,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Boat_Tailed_Grackle_Male_JG.jpg/500px-Boat_Tailed_Grackle_Male_JG.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Boat_Tailed_Grackle_Male_JG.jpg/1024px-Boat_Tailed_Grackle_Male_JG.jpg,https://xeno-canto.org/941307/download,0
Quiscalus quiscula,Common Grackle,Quiscale bronzé,2,25734,https://en.wikipedia.org/wiki/Common_Grackle,https://fr.wikipedia.org/wiki/Quiscale_bronz%C3%A9,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Common_grackle_in_PP_%2836732%29.jpg/500px-Common_grackle_in_PP_%2836732%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Common_grackle_in_PP_%2836732%29.jpg/1024px-Common_grackle_in_PP_%2836732%29.jpg,https://xeno-canto.org/542164/download,0
Rallus aquaticus,Water Rail,Râle d'eau,2,15811,https://en.wikipedia.org/wiki/Water_Rail,https://fr.wikipedia.org/wiki/R%C3%A2le_d%27eau,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Water_rail_2022_04_30_01.jpg/500px-Water_rail_2022_04_30_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Water_rail_2022_04_30_01.jpg/1024px-Water_rail_2022_04_30_01.jpg,https://xeno-canto.org/982818/download,0
Rallus limicola,Virginia Rail,Râle de Virginie,3,2,https://en.wikipedia.org/wiki/Virginia_Rail,https://fr.wikipedia.org/wiki/R%C3%A2le_de_Virginie,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Virginia_rail_%2841109%29.jpg/500px-Virginia_rail_%2841109%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Virginia_rail_%2841109%29.jpg/1024px-Virginia_rail_%2841109%29.jpg,https://xeno-canto.org/979245/download,0
Ramphocoris clotbey,Thick-billed Lark,Alouette de Clot-Bey,3,1,https://en.wikipedia.org/wiki/Thick-billed_Lark,https://fr.wikipedia.org/wiki/Alouette_de_Clot-Bey,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Thick-billed_lark_%28Ramphocoris_clotbey%29_Kebili.jpg/500px-Thick-billed_lark_%28Ramphocoris_clotbey%29_Kebili.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Thick-billed_lark_%28Ramphocoris_clotbey%29_Kebili.jpg/1024px-Thick-billed_lark_%28Ramphocoris_clotbey%29_Kebili.jpg,https://xeno-canto.org/892457/download,0
Recurvirostra americana,American Avocet,Avocette d'Amérique,3,898,https://en.wikipedia.org/wiki/American_Avocet,https://fr.wikipedia.org/wiki/Avocette_d%27Am%C3%A9rique,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/American_Avocet1.jpg/500px-American_Avocet1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/American_Avocet1.jpg/1024px-American_Avocet1.jpg,https://xeno-canto.org/891493/download,0
Recurvirostra avosetta,Pied Avocet,Avocette élégante,2,9417,https://en.wikipedia.org/wiki/Pied_Avocet,https://fr.wikipedia.org/wiki/Avocette_%C3%A9l%C3%A9gante,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Pied_Avocet_Recurvirostra_avosetta.jpg/500px-Pied_Avocet_Recurvirostra_avosetta.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Pied_Avocet_Recurvirostra_avosetta.jpg/1024px-Pied_Avocet_Recurvirostra_avosetta.jpg,https://xeno-canto.org/981797/download,0
Regulus ignicapilla,Common Firecrest,Roitelet à triple bandeau,1,63486,https://en.wikipedia.org/wiki/Common_Firecrest,https://fr.wikipedia.org/wiki/Roitelet_%C3%A0_triple_bandeau,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Common_firecrest_Franconville_03.jpg/500px-Common_firecrest_Franconville_03.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Common_firecrest_Franconville_03.jpg/1024px-Common_firecrest_Franconville_03.jpg,https://xeno-canto.org/982684/download,0
Regulus madeirensis,Madeira Firecrest,Roitelet de Madère,3,1696,https://en.wikipedia.org/wiki/Madeira_Firecrest,https://fr.wikipedia.org/wiki/Roitelet_de_Mad%C3%A8re,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Madeira_firecrest.jpg/500px-Madeira_firecrest.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Madeira_firecrest.jpg/1024px-Madeira_firecrest.jpg,https://xeno-canto.org/962017/download,0
Regulus regulus,Goldcrest,Roitelet huppé,2,36726,https://en.wikipedia.org/wiki/Goldcrest,https://fr.wikipedia.org/wiki/Roitelet_hupp%C3%A9,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Goldcrest_1.jpg/500px-Goldcrest_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Goldcrest_1.jpg/1024px-Goldcrest_1.jpg,https://xeno-canto.org/937581/download,0
Remiz pendulinus,Eurasian Penduline-Tit,Rémiz penduline,2,3295,https://en.wikipedia.org/wiki/Eurasian_Penduline-Tit,https://fr.wikipedia.org/wiki/R%C3%A9miz_penduline,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Remiz_pendulinus_3_%28Martin_Mecnarowski%29.jpg/500px-Remiz_pendulinus_3_%28Martin_Mecnarowski%29.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a5/Remiz_pendulinus_3_%28Martin_Mecnarowski%29.jpg,https://xeno-canto.org/988013/download,0
Rhodospiza obsoleta,Desert Finch,Roselin de Lichtenstein,3,235,https://en.wikipedia.org/wiki/Desert_Finch,https://fr.wikipedia.org/wiki/Roselin_de_Lichtenstein,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Rhodospiza_obsoleta_in_Iran.jpg/500px-Rhodospiza_obsoleta_in_Iran.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Rhodospiza_obsoleta_in_Iran.jpg/1024px-Rhodospiza_obsoleta_in_Iran.jpg,https://xeno-canto.org/471597/download,0
Rhodostethia rosea,Ross's Gull,Mouette rosée,3,781,https://en.wikipedia.org/wiki/Ross%27s_Gull,https://fr.wikipedia.org/wiki/Mouette_ros%C3%A9e,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Rhodostethia_rosea%2C_Shiretoko%2C_Japan.jpg/500px-Rhodostethia_rosea%2C_Shiretoko%2C_Japan.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Rhodostethia_rosea%2C_Shiretoko%2C_Japan.jpg/1024px-Rhodostethia_rosea%2C_Shiretoko%2C_Japan.jpg,https://xeno-canto.org/424282/download,0
Riparia diluta,Pale Martin,Hirondelle pâle,3,100,https://en.wikipedia.org/wiki/Pale_Martin,https://fr.wikipedia.org/wiki/Hirondelle_p%C3%A2le,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Riparia_diluta.JPG/500px-Riparia_diluta.JPG,https://upload.wikimedia.org/wikipedia/commons/a/a4/Riparia_diluta.JPG,https://xeno-canto.org/485818/download,0
